names,logfoldchanges,condition
RBM23,-0.202314958,SH3BP5
PAF1,0.237545118,SH3BP5
FGFR3,0.200012758,SH3BP5
DCXR,0.158713892,SH3BP5
SETBP1,-0.216664016,SH3BP5
ZNF484,-0.281105876,SH3BP5
PARP2,-0.084555395,SH3BP5
COL10A1,0.539944768,SH3BP5
AGAP1,-0.194399387,SH3BP5
PSMB5,-0.29760626,SH3BP5
WDR37,-0.1470844,SH3BP5
HMGCS1,-0.063267484,MDN1
SQLE,-0.283355832,MDN1
HMGCR,-0.232295185,MDN1
INTS8,-0.36869508,MDN1
JAK2,-0.617649615,MDN1
CASKIN2,0.387675256,MDN1
AZIN1,-0.452902853,MDN1
RTCA,-0.307102323,MDN1
RPE,-0.47176832,MDN1
CNKSR1,-0.36991474,MDN1
POT1,-0.331094444,MDN1
DIABLO,0.167449653,MDN1
SH3GLB1,-0.475983202,MDN1
SEL1L,-0.288362175,MDN1
ISL1,-0.325050324,MDN1
YOD1,-0.46202752,MDN1
SERBP1,-0.368721098,MDN1
NKRF,-0.366703421,MDN1
RNF19A,-0.405881792,MDN1
ROCK1,-0.356610298,MDN1
RPS4X,-0.691822231,TRAF6
APIP,-0.306225538,TRAF6
GSE1,-0.25239408,TRAF6
FADS1,-0.239169851,TRAF6
RPL6,-0.691236377,TRAF6
EWSR1,-0.360430896,TRAF6
MYH9,-0.370539427,TRAF6
FN1,-0.207537979,TRAF6
FAM107A,0.300415009,TRAF6
RPS24,-0.861647367,TRAF6
RPL30,-0.774441183,TRAF6
UQCRFS1,-0.178570613,TRAF6
RPS15,-0.592404425,TRAF6
KPNA6,-0.223557934,TRAF6
EEF2,-0.348696351,TRAF6
RPL3,-0.466991514,TRAF6
RPL7A,-0.702970207,TRAF6
LDLR,-0.314140886,TRAF6
EEF1A1,-0.677932084,TRAF6
RPL8,-0.470447093,TRAF6
SAE1,-0.372360945,SIGLEC9
FBL,-0.274066925,SIGLEC9
ETFB,-0.365724802,SIGLEC9
ID2,0.378792226,SIGLEC9
MYBL2,-0.403487295,SIGLEC9
IPO9,-0.18960014,SIGLEC9
KDELR1,-0.375398785,SIGLEC9
S100A4,0.185311675,SIGLEC9
NUP85,-0.041470844,SIGLEC9
ZNF175,-0.317191005,SIGLEC9
HOXC8,-0.380601138,SIGLEC9
CFL1,-0.734283566,SIGLEC9
PPP1R15A,-0.323286235,SIGLEC9
RPS11,-0.540674865,SIGLEC9
RPL27A,-0.774487436,SIGLEC9
CYTH2,-0.419963151,SIGLEC9
PSMC4,-0.410153985,SIGLEC9
RPS2,-0.720468223,SIGLEC9
EXOSC5,-0.24634409,SIGLEC9
NUP62,-0.342754811,SIGLEC9
ARAF,0.323605806,NCOA6
RNF19A,-0.541969955,NCOA6
TPM1,-0.345442504,NCOA6
C7orf26,0.212821305,NCOA6
NDUFAF3,0.26739198,NCOA6
TANC2,-0.507083654,NCOA6
ACD,0.173629433,NCOA6
RNF187,0.187353745,NCOA6
SMPD1,0.264135599,NCOA6
PNKP,0.452728808,NCOA6
BMPR2,-0.515154779,NCOA6
CRNKL1,-0.325478256,NCOA6
NSG2,-0.432090402,NCOA6
ABHD4,0.307584912,NCOA6
ACTR1A,0.301941365,NCOA6
RBM6,0.211042523,NCOA6
DCXR,0.179128975,NCOA6
PAF1,0.264569104,NCOA6
ACADVL,0.51179105,NCOA6
TECR,0.167813689,NCOA6
AFF2,0.530818164,TFDP2
RARG,0.517519772,TFDP2
OVOL1,0.560691833,TFDP2
VWA5A,0.220625684,TFDP2
ACSM1,0.511567593,TFDP2
AVPI1,0.390626401,TFDP2
MIPEP,0.256513417,TFDP2
TIAM2,0.523902237,TFDP2
P2RY1,0.406801313,TFDP2
RHOH,0.25732708,TFDP2
PLA2G2E,0.472154975,TFDP2
CHST1,0.243390024,TFDP2
TSPO2,0.513657153,TFDP2
THRB,0.561845541,TFDP2
PDE3A,0.329417795,TFDP2
CDON,0.437156796,TFDP2
STXBP5L,0.432435155,TFDP2
CACNA1I,0.523289323,TFDP2
MKS1,0.353131264,TFDP2
DDO,0.263433129,TFDP2
IGF2R,-0.275272042,VPREB1
FHL2,-0.436892509,VPREB1
MINDY2,-0.333424628,VPREB1
FOXJ1,0.431438237,VPREB1
EPHX1,0.171757847,VPREB1
IRF2,0.226252317,VPREB1
CCT3,-0.301217288,VPREB1
PRSS23,-0.356836557,VPREB1
DRG1,-0.288508177,VPREB1
EXOSC7,-0.33360678,VPREB1
TNFAIP8,0.297723055,VPREB1
MYC,-0.132465795,VPREB1
FAM136A,-0.20791465,VPREB1
VAV1,0.360170186,VPREB1
RPS6,-0.101079777,VPREB1
ATRAID,0.207655281,VPREB1
PSMB2,-0.209187612,VPREB1
SQOR,0.249700233,VPREB1
ATF4,-0.147700518,VPREB1
PLCH1,0.186407551,VPREB1
DIP2C,-0.43445611,RECQL4
RABGGTB,-0.533791482,RECQL4
BTN2A1,-0.266024411,RECQL4
GTF3C3,-0.301725119,RECQL4
NDRG1,0.237677425,RECQL4
C2CD3,-0.318242252,RECQL4
PLSCR1,-0.316851228,RECQL4
SERBP1,-0.398543298,RECQL4
EIF3E,-0.698542893,RECQL4
RPIA,-0.109776251,RECQL4
MFNG,-0.361875683,RECQL4
PAF1,0.304888546,RECQL4
P2RY6,0.350113958,RECQL4
NDUFS7,0.277300149,RECQL4
SINHCAF,-0.223406836,RECQL4
RPE,-0.471291929,RECQL4
REX1BD,0.256782591,RECQL4
FNBP1,-0.226672366,RECQL4
ACADM,-0.314338595,RECQL4
TECR,0.166461498,RECQL4
ABRAXAS2,-0.363044292,QRICH1
CKB,-0.20605728,QRICH1
GNPAT,-0.181210294,QRICH1
PPP4R2,-0.42509377,QRICH1
METTL3,-0.47594443,QRICH1
IKBKG,0.157479003,QRICH1
ZMYM4,-0.374268293,QRICH1
ICAM3,0.352842361,QRICH1
MMP3,0.221742406,QRICH1
HAUS7,0.272206873,QRICH1
DIP2C,-0.434305996,QRICH1
DLD,-0.132722661,QRICH1
TNFSF13,0.384217381,QRICH1
GTF3C2,-0.454604119,QRICH1
DUSP10,-0.250513554,QRICH1
SERBP1,-0.369584799,QRICH1
CLDND1,-0.482450455,QRICH1
NAA10,0.289571464,QRICH1
STK38L,-0.217966884,QRICH1
DNAJC4,0.304371417,QRICH1
EWSR1,-0.480157584,TSPAN7
LAS1L,-0.179614022,TSPAN7
SAE1,-0.319763571,TSPAN7
HSP90AB1,-0.492054492,TSPAN7
STC1,-0.19181636,TSPAN7
ADRB2,-0.348075122,TSPAN7
FAM50A,-0.409165084,TSPAN7
KLF6,-0.234793946,TSPAN7
OLA1,-0.200957775,TSPAN7
RPL6,-0.771640956,TSPAN7
EIF4B,-0.277968824,TSPAN7
PISD,-0.212941572,TSPAN7
ID2,0.360952973,TSPAN7
TFF1,-1.850107431,TSPAN7
NACA,-0.764491618,TSPAN7
OSBP2,0.25712347,TSPAN7
RPL31,-0.529839456,TSPAN7
CCT7,-0.185762405,TSPAN7
RPL37,-0.837793171,TSPAN7
PRSS23,-0.371626198,TSPAN7
DLC1,-0.355168104,TMF1
SAE1,-0.330194324,TMF1
SAMD4A,-0.137826502,TMF1
MITF,-0.352169871,TMF1
TGOLN2,-0.297150701,TMF1
GNL3,-0.205896541,TMF1
UBA2,-0.358114332,TMF1
TRIB1,-0.594106615,TMF1
CLUH,-0.361022353,TMF1
IGF2R,-0.264970362,TMF1
PPA2,0.264766932,TMF1
PLAU,-0.315139592,TMF1
EIF3D,-0.242334187,TMF1
ATAD5,0.359169781,TMF1
FAM50A,-0.368639559,TMF1
PHC2,-0.342106164,TMF1
PSMC5,-0.287664711,TMF1
DLX4,0.381954044,TMF1
DNTT,0.198035598,TMF1
PSEN1,-0.378454179,TMF1
WDR74,-0.398207217,MYC
TRIM2,0.220420688,MYC
CDC25A,-0.274266779,MYC
TTC4,-0.232216224,MYC
RPS21,-0.860085189,MYC
MRTO4,-0.217110574,MYC
PFDN2,-0.355469882,MYC
DAG1,0.248297781,MYC
ANAPC1,-0.363842964,MYC
COA7,-0.324081749,MYC
RPL19,-0.647200346,MYC
RPS15A,-0.599683285,MYC
FASTKD2,-0.289279968,MYC
EIF2B3,-0.306863874,MYC
RPS19,-0.52271682,MYC
PFDN6,-0.313491344,MYC
MRPL9,-0.162062317,MYC
FAU,-0.366510838,MYC
RPL27,-0.576164484,MYC
GPAA1,0.306709677,MYC
MYC,-0.180385426,INHBE
MSMB,-0.729028702,INHBE
PRSS23,-0.492038697,INHBE
PMAIP1,-0.356298447,INHBE
DYRK2,-0.404546261,INHBE
CCND3,0.217638448,INHBE
NAV2,-0.331942528,INHBE
RABGGTB,-0.621124327,INHBE
PDP1,-0.392534852,INHBE
HSD17B8,0.356263906,INHBE
FOSB,-0.357947856,INHBE
PPP2R5E,-0.195255086,INHBE
CDK2AP2,0.384346008,INHBE
DDX47,-0.207670987,INHBE
SAMD4A,-0.127541259,INHBE
SMURF2,-0.767867684,INHBE
XPO4,-0.386226594,INHBE
IER3,-0.639722705,INHBE
FHL2,-0.470918357,INHBE
PTRH2,-0.264422745,INHBE
HNF1B,-0.643620849,SLC25A20
S100A4,0.198155761,SLC25A20
MYBL2,-0.460297137,SLC25A20
RUVBL1,-0.32499215,SLC25A20
PRSS23,-0.507579029,SLC25A20
MYC,-0.165630609,SLC25A20
FHL2,-0.478323013,SLC25A20
POPDC2,-0.67299366,SLC25A20
RBBP9,-0.660234094,SLC25A20
HOXC8,-0.474149585,SLC25A20
VIL1,-0.386356145,SLC25A20
EHD1,-0.556973398,SLC25A20
RPS2,-0.749118447,SLC25A20
VAMP1,0.281984508,SLC25A20
PSMC5,-0.31384936,SLC25A20
KLF7,-0.370855093,SLC25A20
RPL37A,-0.850528955,SLC25A20
PSMC1,-0.32968089,SLC25A20
CHML,-0.307326794,SLC25A20
RPS10,-0.689459801,SLC25A20
ITGB1,-0.679234207,TRIB2
CCNF,0.536613345,TRIB2
TOX3,-0.214895993,TRIB2
CDCA8,-0.239282951,TRIB2
NUAK1,-0.356487602,TRIB2
DYNC1I2,-0.322549582,TRIB2
COL4A1,-0.149714515,TRIB2
TGOLN2,-0.298349559,TRIB2
TPM1,-0.376213253,TRIB2
SAMM50,-0.195920929,TRIB2
CD2AP,-0.419097275,TRIB2
UBA2,-0.371682316,TRIB2
PISD,-0.218350306,TRIB2
OSTM1,-0.182657897,TRIB2
PSMD14,-0.497545391,TRIB2
PSEN1,-0.422014207,TRIB2
PPP2R5E,-0.222275272,TRIB2
SAMD4A,-0.11713624,TRIB2
CCN1,-0.279325962,TRIB2
REG1A,-0.220664456,TRIB2
KDM1A,-0.432202935,PPT1
SRRM1,-0.165408492,PPT1
SRSF4,-0.312205762,PPT1
SYF2,-0.359012753,PPT1
CEP104,-0.400422037,PPT1
NOL9,-0.201671213,PPT1
NASP,-0.204604432,PPT1
APEX1,-0.144731268,PPT1
NECAP2,-0.295010984,PPT1
GNPAT,-0.161201417,PPT1
PAF1,0.27838251,PPT1
SUPT16H,-0.230475426,PPT1
MFN2,-0.272255301,PPT1
PUM1,-0.17313005,PPT1
TARBP1,-0.157820567,PPT1
NGDN,-0.257513821,PPT1
TNFRSF4,0.262276411,PPT1
ANAPC1,-0.262703538,PPT1
TUBB6,-0.102874719,PPT1
CELF1,-0.361646503,PPT1
CDC25B,-0.384544611,CDC25B
NUCKS1,-0.190918803,CDC25B
GPR1,0.280955523,CDC25B
ANTXR1,0.268692732,CDC25B
RNASEH2A,-0.234986112,CDC25B
F2RL1,0.263518333,CDC25B
VEGFC,0.25664559,CDC25B
CLDN18,0.284467667,CDC25B
MRPS7,-0.249511048,CDC25B
PATZ1,-0.255061746,CDC25B
C1R,-0.268310517,CDC25B
ENO2,-0.16942656,CDC25B
ZNF266,-0.20499213,CDC25B
OSBPL2,0.431633234,CDC25B
UNC119B,-0.200343028,CDC25B
LSM2,-0.321266055,CDC25B
PRSS23,0.186256126,CDC25B
PIMREG,-0.172250018,CDC25B
MT1E,0.115439668,CDC25B
PRKAG1,-0.36696887,CDC25B
TGOLN2,-0.310488194,RAG1
WBP11,-0.171987012,RAG1
CD320,0.278502673,RAG1
TTC17,-0.546791613,RAG1
YEATS2,-0.383445174,RAG1
SQOR,0.394182414,RAG1
PAF1,0.329905421,RAG1
TYW1,-0.262649626,RAG1
ADCY1,-0.250673741,RAG1
P2RY6,0.379931778,RAG1
POLR3C,-0.259744108,RAG1
ZNHIT6,-0.258156121,RAG1
PSEN1,-0.401667118,RAG1
JARID2,-0.243029416,RAG1
EP300,-0.273672551,RAG1
PDE3A,0.291538417,RAG1
PIKFYVE,-0.266897738,RAG1
ESF1,-0.327386916,RAG1
ROR1,-0.434276968,RAG1
PRSS23,-0.368664205,RAG1
RPL19,-0.749959111,SEMA4G
RPL27A,-0.967757702,SEMA4G
RPS24,-0.922190368,SEMA4G
RPL24,-0.577960253,SEMA4G
RPL9,-0.668187082,SEMA4G
RPS23,-0.94636786,SEMA4G
RPS29,-0.952344954,SEMA4G
RPL27,-0.615101993,SEMA4G
RPS10,-0.716069698,SEMA4G
RPL7A,-0.791541398,SEMA4G
CTNNBL1,-0.384029001,SEMA4G
RPS12,-0.86021775,SEMA4G
NEUROD4,-0.668244898,SEMA4G
RPL37A,-0.903065741,SEMA4G
RPS18,-0.927682996,SEMA4G
RPL32,-0.819651008,SEMA4G
RPS16,-0.333073407,SEMA4G
RPSA,-0.856914759,SEMA4G
EEF1A1,-0.739171505,SEMA4G
RPS21,-0.891998947,SEMA4G
PCBD1,-0.142286003,TNFRSF1A
TRMT1,-0.640094161,TNFRSF1A
SAP30BP,-0.303829402,TNFRSF1A
ATG7,-0.583770931,TNFRSF1A
NOL12,-0.51542753,TNFRSF1A
SKP1,0.330024987,TNFRSF1A
PSMD3,-0.385443598,TNFRSF1A
TUBB6,-0.109182753,TNFRSF1A
FGFR3,0.31696862,TNFRSF1A
RPS6KA1,-0.414157271,TNFRSF1A
LRRC15,0.328668773,TNFRSF1A
INSIG1,0.296083778,TNFRSF1A
COMP,1.631263614,TNFRSF1A
TSNAX,0.261922479,TNFRSF1A
HSD17B10,-0.236821279,TNFRSF1A
TIMM44,-0.390503675,TNFRSF1A
CHAF1A,-0.533874035,TNFRSF1A
CHMP6,0.454033554,TNFRSF1A
SRRT,-0.323779732,TNFRSF1A
ECSIT,-0.646415293,TNFRSF1A
TNFSF15,-1.130535007,LIPC
CDKN1B,0.285865515,LIPC
TCOF1,-0.649798214,LIPC
BBS1,0.531653166,LIPC
FOSL1,-0.728648961,LIPC
CEBPA,0.230906829,LIPC
NINJ2,0.514999568,LIPC
HADH,0.411707699,LIPC
CBR4,0.407459915,LIPC
MPZL1,0.245897278,LIPC
GABPB1,-0.404193074,LIPC
NSF,0.68185842,LIPC
CAT,0.548574209,LIPC
NTRK3,0.463159174,LIPC
NRG1,-0.477718323,LIPC
TNPO2,-0.611204326,LIPC
PGM1,0.286520809,LIPC
LAMA5,0.504875243,LIPC
ZBTB24,0.369493961,LIPC
SKP1,0.357802361,LIPC
EFHC1,0.433372438,CLC
TPM3,-0.669429541,CLC
PCOLCE,0.253803194,CLC
IMPDH2,0.285657018,CLC
TLR8,-0.655899584,CLC
COL3A1,0.655146658,CLC
GSE1,0.274245262,CLC
TTC19,0.209869176,CLC
IQCE,0.308310926,CLC
BBS1,0.438831389,CLC
POGZ,0.438566387,CLC
EGLN2,-0.474918604,CLC
KLHDC10,0.319470197,CLC
CD27,-0.639047921,CLC
EIF4E2,0.276653737,CLC
LPL,0.523753703,CLC
ZNF136,-0.625926077,CLC
SNRNP70,-0.474358678,CLC
RAB3B,-0.479516894,CLC
EXOSC10,0.424744189,CLC
SSR2,0.374603242,PHC3
NAB2,0.494389504,PHC3
BCAR3,0.680489004,PHC3
NOP14,0.409997046,PHC3
LAP3,0.219324827,PHC3
SERTAD3,0.235696346,PHC3
C1orf109,0.425856918,PHC3
MED28,0.354820639,PHC3
SCGB2A2,0.301961482,PHC3
ABLIM3,0.602169871,PHC3
TTI1,0.515698552,PHC3
ZRSR2,0.363056272,PHC3
FYN,0.424849331,PHC3
HAUS3,0.571374655,PHC3
IFIT3,0.427946955,PHC3
RPS4Y1,-0.45549041,PHC3
UTP14A,0.348571569,PHC3
GLA,0.393974304,PHC3
TRIM33,0.553703845,PHC3
TNFSF13,-0.944837391,PHC3
ST7,0.401257128,REG1A
SNF8,0.346535027,REG1A
PIP4K2A,0.290973812,REG1A
LTB,-0.850447714,REG1A
QDPR,0.254138917,REG1A
COG2,0.199331895,REG1A
FYN,0.421628445,REG1A
NR4A2,0.296948731,REG1A
MAPRE3,-0.652542531,REG1A
TM4SF20,-0.310846567,REG1A
BCL7A,-0.573264718,REG1A
MYLPF,-0.700560451,REG1A
C11orf24,0.316714168,REG1A
SRGAP2,0.418942094,REG1A
ACTA1,-0.565577507,REG1A
RPRM,-0.433050185,REG1A
STXBP1,0.440619886,REG1A
UBE2Z,0.449370086,REG1A
DPF2,0.313052267,REG1A
BANK1,-0.449618399,REG1A
MAFK,0.670149863,INCENP
FOXRED2,-0.916380405,INCENP
IL1RL1,0.43448326,INCENP
WDR6,-0.519028246,INCENP
ZSCAN16,0.468909085,INCENP
SPANXC,0.46732685,INCENP
PATJ,0.727973044,INCENP
ARL14,0.315321684,INCENP
XIAP,0.770415843,INCENP
JAG2,-0.693883598,INCENP
P4HTM,-0.299388707,INCENP
SERPINA1,0.524489582,INCENP
ABLIM3,0.593481779,INCENP
CDC25B,-0.313995719,INCENP
ETF1,0.308709204,INCENP
UTP6,0.318064332,INCENP
SLC52A1,0.908452392,INCENP
FCF1,0.317063987,INCENP
EHMT2,-0.704365849,INCENP
APOBEC3A,0.422437876,INCENP
SPINK1,0.560441554,PLEKHJ1
CHD8,-0.406074405,PLEKHJ1
RETREG1,-0.336520672,PLEKHJ1
BIRC5,-0.171700969,PLEKHJ1
COMP,1.66525054,PLEKHJ1
TXNL1,0.304753274,PLEKHJ1
DCLK2,0.489973992,PLEKHJ1
RNF39,0.306099385,PLEKHJ1
OSBPL2,0.621254146,PLEKHJ1
ECSIT,-0.628683686,PLEKHJ1
TNPO2,-0.494836867,PLEKHJ1
COL5A2,0.314852566,PLEKHJ1
CDC20,-0.079720274,PLEKHJ1
SFRP4,0.60697943,PLEKHJ1
MAGI1,0.270049661,PLEKHJ1
IFIT2,0.395275861,PLEKHJ1
PDE8A,0.294870913,PLEKHJ1
CPT1A,0.290608138,PLEKHJ1
PALB2,0.386779875,PLEKHJ1
PELP1,-0.384266108,PLEKHJ1
CD27,-0.783150017,NCOA2
PLTP,0.241687313,NCOA2
FOXF1,0.489290774,NCOA2
ZNF91,-0.335491955,NCOA2
AGO2,0.591108203,NCOA2
PICK1,-1.266463995,NCOA2
COL8A1,-0.406191885,NCOA2
STAG3,-0.719422758,NCOA2
CHD8,-0.437455654,NCOA2
FOXN2,0.330374837,NCOA2
NMI,0.306765139,NCOA2
MAPRE1,0.58508718,NCOA2
RPL22,0.714141905,NCOA2
ORAI2,-0.69594574,NCOA2
FGB,0.368837446,NCOA2
MEG3,-0.991649091,NCOA2
TKT,-0.252990007,NCOA2
DAAM2,0.359084338,NCOA2
CNOT3,-0.48828572,NCOA2
CENPC,0.444830626,NCOA2
TCOF1,-0.689310253,NDUFA5
RPS11,0.67859,NDUFA5
EEF1A1,0.928870201,NDUFA5
PPP1R8,0.475770473,NDUFA5
CFL1,0.841856658,NDUFA5
DHX15,0.752923012,NDUFA5
NLGN1,0.16252096,NDUFA5
MRFAP1L1,0.45679602,NDUFA5
RPLP1,0.820552707,NDUFA5
RPL23A,1.009439468,NDUFA5
EIF2S1,0.400205135,NDUFA5
REV1,0.715335131,NDUFA5
RPL27A,0.879175127,NDUFA5
RPS10,0.808893502,NDUFA5
RPS18,1.02786696,NDUFA5
POLR2G,0.281333029,NDUFA5
VDAC3,0.445581794,NDUFA5
SERPINH1,0.37813279,NDUFA5
RPL39,0.889297605,NDUFA5
RPS27,0.897746384,NDUFA5
ABHD10,0.307300597,PMEPA1
MAST2,-0.432218164,PMEPA1
FOSL1,-0.868199587,PMEPA1
ANGEL2,0.271842092,PMEPA1
PCCB,0.271168143,PMEPA1
PAFAH1B1,0.22233139,PMEPA1
MVP,-0.525276601,PMEPA1
SSR4,0.42557922,PMEPA1
CBR4,0.499609947,PMEPA1
VBP1,0.299491465,PMEPA1
HADH,0.425156534,PMEPA1
GABPB1,-0.465508163,PMEPA1
ARL4C,0.301070213,PMEPA1
C2orf68,0.62840718,PMEPA1
ANKRA2,0.575652003,PMEPA1
CAMLG,0.340962201,PMEPA1
CEBPA,0.212037161,PMEPA1
RPGRIP1L,0.356652915,PMEPA1
SLC9A6,0.430833042,PMEPA1
ALDH4A1,0.19305858,PMEPA1
SOX30,0.642091751,IDH3A
C4BPB,0.459854275,IDH3A
SHOX,0.538300574,IDH3A
HEY2,0.430647463,IDH3A
RFX3,0.747560978,IDH3A
CYP2C18,0.521778882,IDH3A
SEMA6A,0.237081587,IDH3A
ALPL,0.462235093,IDH3A
FAM124B,0.428533733,IDH3A
UTF1,0.481750637,IDH3A
PELI1,0.520947695,IDH3A
GLUD2,0.651284933,IDH3A
FXR2,-0.412775993,IDH3A
XIAP,0.705489337,IDH3A
CCL2,0.139532283,IDH3A
EIF1AY,-0.271915674,IDH3A
CCL8,0.296782523,IDH3A
POLD3,0.394809276,IDH3A
NR2C2,0.704777837,IDH3A
POGZ,0.469826043,IDH3A
USP11,-0.65305239,SHMT1
SPATA5L1,0.42256099,SHMT1
BTN2A1,0.318937302,SHMT1
ST7,0.386353731,SHMT1
UMPS,0.309731126,SHMT1
IER5,0.28475225,SHMT1
SHISAL1,-0.71964854,SHMT1
SGCB,0.236070946,SHMT1
SLC25A11,-0.849102497,SHMT1
NFKBIE,1.238494515,SHMT1
FGF1,0.196731314,SHMT1
HINFP,0.398516119,SHMT1
ADI1,-1.025897503,SHMT1
SLC19A3,0.442894399,SHMT1
UBE2Z,0.438466221,SHMT1
ZBTB43,0.457342565,SHMT1
PRSS23,0.285856217,SHMT1
G0S2,0.462517947,SHMT1
DGKA,-0.929773331,SHMT1
PLAGL2,0.505754352,SHMT1
PARD6B,0.532827318,MMP14
MLLT11,0.17895481,MMP14
UNC50,0.422022849,MMP14
HMGN3,0.435058355,MMP14
MAN2A2,0.261376023,MMP14
NOP14,0.420463055,MMP14
REV1,0.723087668,MMP14
NMNAT2,0.370562911,MMP14
SOX30,0.531648397,MMP14
SAP30,0.329734415,MMP14
PTP4A2,0.368476242,MMP14
CFH,0.387704462,MMP14
ELOC,0.358754277,MMP14
DCUN1D2,0.61526674,MMP14
CHP1,0.681564629,MMP14
PPARG,0.492387027,MMP14
MED18,0.528806388,MMP14
TBP,0.236197233,MMP14
SIK3,0.352726221,MMP14
SHOX,0.559974492,MMP14
AKAP4,-0.770602226,NDUFS4
RACK1,0.467858166,NDUFS4
ZNF136,-0.764953673,NDUFS4
HMGN3,0.451804847,NDUFS4
TTI1,0.456794292,NDUFS4
EDEM1,-0.642479241,NDUFS4
TNFSF15,-0.61292851,NDUFS4
RBMXL2,-0.697396278,NDUFS4
LSR,-0.858664393,NDUFS4
LTBR,-0.634753346,NDUFS4
PEX16,-0.792969882,NDUFS4
BNIP1,-0.356706977,NDUFS4
PSMD3,-0.296147496,NDUFS4
BANK1,-0.462481588,NDUFS4
RREB1,0.221784562,NDUFS4
YIPF2,-1.324713707,NDUFS4
DBH,-0.69326961,NDUFS4
REC8,0.461603284,NDUFS4
OTOF,0.517692566,NDUFS4
HTR2A,-0.697362959,NDUFS4
RPL32,0.942322433,GJC1
RPL27A,0.888057947,GJC1
RPS18,1.04749155,GJC1
CCL2,0.157382935,GJC1
RPS10,0.830878198,GJC1
PPIA,0.850869119,GJC1
TP53,-0.372102678,GJC1
NNMT,0.28369987,GJC1
ZNF451,0.435780853,GJC1
POLE,-0.593614876,GJC1
SNRPG,0.574261189,GJC1
CFL1,0.846121192,GJC1
RPL23A,0.997205079,GJC1
NPEPL1,-0.391750455,GJC1
RPL22,0.707877755,GJC1
SLCO1C1,0.346325636,GJC1
RPL7A,0.891724229,GJC1
RPS24,0.987194538,GJC1
TH,-0.602923095,GJC1
PRKACA,-1.244939446,GJC1
ODC1,-0.622555852,CYP2D6
NADK,-0.803601444,CYP2D6
CACYBP,-0.431913018,CYP2D6
KPNB1,-0.598774493,CYP2D6
TPM1,-0.474246949,CYP2D6
PRKAG2,-0.480285615,CYP2D6
UMPS,-0.264658391,CYP2D6
HSP90AA1,-0.371424794,CYP2D6
STAG1,-0.627283275,CYP2D6
CD164,-0.199952886,CYP2D6
SLC13A3,0.379296869,CYP2D6
DPH2,-0.544961631,CYP2D6
CYTH3,-0.586302757,CYP2D6
DNAJC9,-0.240489289,CYP2D6
ATF6,-0.265206516,CYP2D6
NUP88,-0.170395225,CYP2D6
CCDC86,-0.145757601,CYP2D6
NME1,-0.197717279,CYP2D6
UAP1,-0.443776339,CYP2D6
RALBP1,-0.557581782,CYP2D6
DCAF15,0.511869133,CLEC2D
DGKZ,0.377781808,CLEC2D
POLD1,0.535397649,CLEC2D
PGAP1,-0.437937289,CLEC2D
SLC4A2,0.391732991,CLEC2D
PPP4C,0.602625191,CLEC2D
WRAP53,0.350440681,CLEC2D
SLC35A2,0.277814448,CLEC2D
PPP2R1A,0.449843049,CLEC2D
MRPL4,0.326660842,CLEC2D
LLGL2,0.328026831,CLEC2D
SECTM1,0.317504674,CLEC2D
OGFR,0.479835659,CLEC2D
CNOT3,0.38495788,CLEC2D
TBRG4,0.51566714,CLEC2D
PPP5C,0.297655404,CLEC2D
HACD3,-0.261190474,CLEC2D
RPS6KA4,0.488697588,CLEC2D
INTS1,0.481790721,CLEC2D
TCL1B,0.324546397,CLEC2D
TMEM120B,0.431032956,HLA-DQB1
NBR1,-1.093397141,HLA-DQB1
ARSJ,0.403941542,HLA-DQB1
GUCY2C,0.375689924,HLA-DQB1
TRIM15,0.529906988,HLA-DQB1
RPS28,0.313079774,HLA-DQB1
ASCL2,0.466042727,HLA-DQB1
MED24,0.360683739,HLA-DQB1
THBD,-1.594667315,HLA-DQB1
PCMTD2,-0.472781658,HLA-DQB1
MRPS12,0.431094885,HLA-DQB1
COPZ2,-0.241212681,HLA-DQB1
SELP,-0.510902166,HLA-DQB1
IHH,0.564139664,HLA-DQB1
ARPC1A,-0.339030296,HLA-DQB1
MRPS33,-0.353648573,HLA-DQB1
ISCU,-0.464976698,HLA-DQB1
LMNB2,0.337147087,HLA-DQB1
FUT3,0.438185692,HLA-DQB1
UTRN,-0.413891971,HLA-DQB1
IRAK4,-1.177864194,EFNA3
MLLT11,-0.281081587,EFNA3
USP22,0.21042271,EFNA3
DERL2,-0.40542841,EFNA3
NSL1,-0.358004421,EFNA3
ELAC2,0.207683116,EFNA3
SSX1,-0.598399341,EFNA3
LIN7A,-0.538667083,EFNA3
RNF170,-0.696397126,EFNA3
PPID,-0.351663947,EFNA3
ITGAE,-0.177034155,EFNA3
LY96,-0.211149752,EFNA3
LMBRD1,-0.662143588,EFNA3
NOP16,0.303038567,EFNA3
TSPAN31,-0.404370666,EFNA3
SNX3,-0.240081787,EFNA3
SELENOT,-0.234422877,EFNA3
CTBS,-0.565224469,EFNA3
ARPC5,-0.426688254,EFNA3
ITGB3BP,-0.323464662,EFNA3
STARD3,0.437844276,GPNMB
GPX3,-1.224511385,GPNMB
HPS6,0.566689909,GPNMB
ARSJ,0.405348599,GPNMB
PSMD3,0.333692133,GPNMB
COPZ2,-0.284255326,GPNMB
MED15,0.397472829,GPNMB
TXNRD2,0.448758006,GPNMB
SECTM1,0.341846675,GPNMB
GGA3,0.208218575,GPNMB
MAP2,-0.307960004,GPNMB
PTPN18,0.310840338,GPNMB
