names,logfoldchanges,condition
DBF4B,-1.599891901,RPS6KA4
MTOR,-0.891810834,RPS6KA4
CD40,-1.647400975,RPS6KA4
ILRUN,-1.089474916,RPS6KA4
CDK3,-1.022624731,RPS6KA4
FCGR2C,-1.366770387,RPS6KA4
EDN1,-0.905437827,RPS6KA4
ZNF362,-1.317504525,RPS6KA4
EXOSC1,-1.264925599,RPS6KA4
GEMIN8,-1.502264857,RPS6KA4
RNF187,-0.632133424,RPS6KA4
MYH13,-1.15151,RPS6KA4
CAPN7,0.817017436,RPS6KA4
FOXL1,-2.254668236,RPS6KA4
PTPRC,-0.672605813,RPS6KA4
BAG3,0.412450314,PFKFB3
TFF3,-0.890610754,PFKFB3
SPIDR,-1.997554183,PFKFB3
ANXA3,0.271510154,PFKFB3
HOXD10,-1.153422952,PFKFB3
PCCA,-0.718424797,PFKFB3
GNMT,-0.805972219,PFKFB3
RAB7A,0.915741801,PFKFB3
SPEN,0.498111665,PFKFB3
AKAP9,0.495637655,PFKFB3
PPP4R1,0.556415915,PFKFB3
GCFC2,0.875666738,PFKFB3
CYP19A1,-0.843669534,PFKFB3
PPP2R5D,-1.706642151,PFKFB3
LAMTOR2,-0.722763479,PFKFB3
FDPS,-0.575803697,PFKFB3
STX3,0.276205361,PFKFB3
LSAMP,-1.266707897,PFKFB3
MACF1,0.543841422,PFKFB3
CTSL,0.719221115,PFKFB3
KDM3B,0.8792063,NPPB
ARL4D,-2.238945723,NPPB
PPP2R2A,0.825452089,NPPB
STK38L,0.409446537,NPPB
FANCL,0.520493031,NPPB
KLHL20,0.881002903,NPPB
MSH6,0.539227426,NPPB
LIMA1,0.480737567,NPPB
SUB1,0.419934958,NPPB
ILF3,-0.914633751,NPPB
C22orf46,-1.808739901,NPPB
PLEKHF2,0.587679029,NPPB
CD46,0.400203556,NPPB
SNRNP27,0.809837759,NPPB
LBR,0.395258486,NPPB
UBE4A,0.666540742,NPPB
GBP1,0.429857939,NPPB
WWP1,0.832529724,NPPB
PTK2,0.320968509,NPPB
TTC23,-1.033204317,NPPB
RBCK1,-0.994274437,MMP10
CSTF1,0.539663553,MMP10
CNOT7,0.659554482,MMP10
GUCY1B1,0.51805675,MMP10
MVP,-0.628766835,MMP10
FDXR,-1.368059278,MMP10
HLF,0.641681135,MMP10
RCN2,0.663109064,MMP10
DNAJC8,0.381284058,MMP10
ATIC,0.389067173,MMP10
VGF,-0.579175055,MMP10
FAM172A,0.802313328,MMP10
ATF1,0.459730685,MMP10
NECTIN2,-0.911309958,MMP10
PLOD3,-0.370188653,MMP10
RGS1,0.542657912,MMP10
PJA1,0.57583189,MMP10
PUDP,0.783318698,MMP10
ZBTB14,0.26337105,MMP10
PTS,0.682523608,MMP10
RAB2A,0.560164988,ALOX15B
CBX2,-0.82188952,ALOX15B
RAB11A,0.408819705,ALOX15B
RPGRIP1,-1.15350318,ALOX15B
URI1,0.419823676,ALOX15B
HOXC11,-1.212870955,ALOX15B
NEUROD6,-1.458560824,ALOX15B
DLX4,-1.466408372,ALOX15B
KHDRBS2,-1.095756531,ALOX15B
RHAG,-0.918263316,ALOX15B
KIF11,0.668210208,ALOX15B
UBE4A,0.601215243,ALOX15B
HOXB13,-0.476130813,ALOX15B
SPTBN4,-1.171126842,ALOX15B
ABCE1,0.608179748,ALOX15B
GDF5,-1.532245398,ALOX15B
SYP,-1.803656936,ALOX15B
SMC2,0.51564604,ALOX15B
USO1,0.602737188,ALOX15B
MRPL2,-0.613480031,ALOX15B
WDR11,0.838188231,PI4K2A
CCDC47,0.523838937,PI4K2A
PPAN,-1.335934401,PI4K2A
TMA16,0.901093304,PI4K2A
KLHL20,0.912906826,PI4K2A
PSMB8,0.270085126,PI4K2A
C22orf46,-1.786214471,PI4K2A
TAPBP,0.533313453,PI4K2A
ALG13,0.869736373,PI4K2A
STK38L,0.368622392,PI4K2A
GCC2,0.646395087,PI4K2A
DYNC1I2,0.536710322,PI4K2A
PARP12,0.925479829,PI4K2A
RBL1,0.956433713,PI4K2A
GFER,-1.107165694,PI4K2A
ECT2,0.465385824,PI4K2A
PLAAT4,0.584335148,PI4K2A
KIF11,0.769909263,PI4K2A
BRMS1,-1.687486649,PI4K2A
SP2,0.616679132,PI4K2A
TMEM97,-0.277748972,HSD17B10
DRD5,-0.58233434,HSD17B10
MANF,-0.661645114,HSD17B10
SLC5A1,-0.689136505,HSD17B10
CHST11,0.590089381,HSD17B10
IRF1,0.314528197,HSD17B10
RARG,-0.628514707,HSD17B10
CCL25,-0.60459125,HSD17B10
UBR7,0.362383723,HSD17B10
PLA2G2F,-0.605977833,HSD17B10
HSD17B10,-0.229591906,HSD17B10
SH3PXD2A,-0.567827821,HSD17B10
FBXO42,-0.397215903,HSD17B10
TDRD7,0.280666679,HSD17B10
ST3GAL2,-0.739006758,HSD17B10
TFDP1,-0.302877069,HSD17B10
THAP3,-0.538270593,HSD17B10
PIGR,-0.450384378,HSD17B10
PKD2L1,-0.579279423,HSD17B10
RAB35,-0.331336468,HSD17B10
DUOX1,-0.651311576,DAG1
CRYZL1,-1.818093419,DAG1
HP1BP3,-0.635488689,DAG1
CANX,-0.722482622,DAG1
CDKL2,-0.985950828,DAG1
KLF8,-0.779883325,DAG1
TXNDC15,-1.061119556,DAG1
ARHGEF15,-0.677439392,DAG1
DSC2,-0.39776051,DAG1
DOCK9,-0.579764366,DAG1
SCARB2,-0.417785972,DAG1
VRK3,0.327590078,DAG1
LMO3,-0.30420959,DAG1
SOX4,-0.593694985,DAG1
TMEM147,0.274936587,DAG1
ASH1L,-0.874198139,DAG1
MMRN2,-0.656843364,DAG1
MERTK,-0.605955124,DAG1
CARMIL1,-0.979228616,DAG1
PAPSS1,-0.597886622,DAG1
SPATA2,0.495703548,BMP2
ALPP,-0.907453179,BMP2
TCL6,-0.637417972,BMP2
AGPAT2,-0.868095756,BMP2
MYBL2,-0.535356879,BMP2
ZBTB38,0.440074325,BMP2
LONP2,0.356585562,BMP2
KMT5A,-0.529340863,BMP2
PAF1,-0.909205019,BMP2
GPX2,-0.175429448,BMP2
INHBB,-0.424453139,BMP2
EPS8L2,-0.325778693,BMP2
STAP2,-0.427236378,BMP2
CCL8,-0.608490348,BMP2
CTSW,0.285086364,BMP2
CD36,-0.564777911,BMP2
TSPOAP1,0.65051049,BMP2
IL1R1,-0.763032138,BMP2
ATF6B,-0.807748854,BMP2
CCL25,-0.715053976,BMP2
TPRA1,-0.970607519,ADAM15
CBX6,-0.712328494,ADAM15
EFNA4,-0.67039597,ADAM15
ADAM15,-1.024173975,ADAM15
PAF1,-0.821762979,ADAM15
TRPV4,-0.827274442,ADAM15
CRIP2,-0.444797665,ADAM15
GALK1,-0.556374967,ADAM15
TKFC,-0.633731484,ADAM15
ABR,-0.85830301,ADAM15
SIPA1L3,-0.381050557,ADAM15
ZFPL1,-0.91826278,ADAM15
LUC7L,-1.093229294,ADAM15
HRAS,-0.445481211,ADAM15
XAB2,-0.890720665,ADAM15
POU2F2,-0.886469066,ADAM15
RUVBL1,-0.293602049,ADAM15
PSD4,-0.562390447,ADAM15
NEUROG1,-1.013349295,ADAM15
PML,-0.985214829,ADAM15
SLC5A1,-0.761929452,PYGL
KCNJ3,-0.568100095,PYGL
MMRN2,-0.490115136,PYGL
TNNI2,-0.405486643,PYGL
PYCR3,-0.544221044,PYGL
TMEM63A,-0.500792682,PYGL
SEZ6L,-0.686927319,PYGL
SHANK2,-0.512181997,PYGL
PTPRB,-0.381786853,PYGL
TMEM204,-0.269060105,PYGL
CARTPT,-0.727351189,PYGL
DEFA5,-0.367221087,PYGL
WDR37,0.444105506,PYGL
UCHL1,0.335245728,PYGL
ALDH3B2,-0.507823646,PYGL
OPRPN,-0.379514486,PYGL
CDCP1,-0.209097356,PYGL
COCH,0.339221478,PYGL
HSPG2,-0.518659294,PYGL
FAS,0.314202011,PYGL
ARHGEF15,-0.791252077,CSF3
BCL2L11,-0.92145735,CSF3
DUOX1,-0.656353533,CSF3
RSF1,-0.560994208,CSF3
IQGAP1,-0.291849732,CSF3
HLA-DRA,-0.245947912,CSF3
KRT76,-0.678447783,CSF3
BRAF,-1.113014817,CSF3
DNAJC3,-0.805610001,CSF3
CRYZL1,-1.716710806,CSF3
TCP11L1,-1.060730696,CSF3
CISD1,-0.397695899,CSF3
PAPSS1,-0.616709471,CSF3
MXD1,-0.642773211,CSF3
TUBGCP2,0.352343529,CSF3
ANKRD12,-0.662140429,CSF3
DDX52,-0.592588365,CSF3
PCNX1,-1.057158709,CSF3
CARMIL1,-0.998878121,CSF3
SCYL2,-0.51869905,CSF3
HSPB1,-0.855924547,PTK2
MTMR9,0.6935004,PTK2
SLC25A10,-0.564104915,PTK2
MYBL2,-0.497007102,PTK2
TOM1,-1.074554801,PTK2
PRPF31,-0.505766332,PTK2
AMDHD2,-0.88746047,PTK2
DHCR7,-0.477451742,PTK2
ALDOA,-0.257502139,PTK2
MRPL28,-0.7360816,PTK2
TPRA1,-0.829307795,PTK2
ZNF202,0.389366567,PTK2
SLC52A2,-0.410656184,PTK2
DBN1,-1.129254103,PTK2
TWF2,-1.131239772,PTK2
SCARB1,-0.353023827,PTK2
NSMF,-0.627756357,PTK2
OAZ1,-0.326221794,PTK2
ERF,-0.307613909,PTK2
ZNF302,0.502100825,PTK2
AGPAT2,-0.950659037,ABAT
U2AF1,-0.490397274,ABAT
PFKL,-0.711731374,ABAT
MYBL2,-0.549467146,ABAT
PTPRD,0.525722325,ABAT
RUVBL1,-0.303770155,ABAT
SCARB1,-0.403449118,ABAT
DIO2,-0.84490335,ABAT
DBP,-0.529142976,ABAT
LZTS1,0.730344355,ABAT
PAF1,-0.874636889,ABAT
TTR,-0.578355253,ABAT
TSEN34,-0.314195007,ABAT
ETFB,-0.239617333,ABAT
CIDEC,-0.922993183,ABAT
RAB35,-0.434558392,ABAT
SPRR1A,-0.424264222,ABAT
LYZ,-0.286097646,ABAT
UNC93B1,-0.661363721,ABAT
POR,-0.505200505,ABAT
KCNIP1,0.391716301,MGAM
SOX10,0.645405948,MGAM
GREB1,0.561125457,MGAM
ABLIM3,-0.68530947,MGAM
SLC29A1,-0.705153704,MGAM
ARC,0.427243561,MGAM
PTH1R,0.349941611,MGAM
SATB2,0.270266116,MGAM
SLC17A1,0.486192465,MGAM
LSM14B,-0.585831285,MGAM
ZNF280A,0.650188386,MGAM
LHPP,0.368110597,MGAM
SLC5A6,0.265166491,MGAM
PEX11B,0.420071542,MGAM
GHR,0.38721031,MGAM
OLFML2B,-2.870962143,MGAM
CISD1,-0.322385848,MGAM
UBE2I,-0.213709831,MGAM
MAGT1,0.346520275,MGAM
ZNF32,0.388254493,MGAM
ARHGAP1,0.218393132,CDK6
HS6ST1,-0.819418907,CDK6
COLEC12,-0.635348558,CDK6
KITLG,-0.482216597,CDK6
NHLH2,-0.698154509,CDK6
SP110,0.501270711,CDK6
CD207,-0.872420609,CDK6
HERC6,0.849212945,CDK6
DSC3,-0.435894787,CDK6
GGCX,-0.682908297,CDK6
CD1A,-0.619738102,CDK6
VSIG4,-0.572659552,CDK6
AFDN,-0.780437231,CDK6
ILF2,-0.542709291,CDK6
HLA-A,0.372092158,CDK6
IFI6,0.460739017,CDK6
C1orf56,-0.682117343,CDK6
OAS1,0.393980414,CDK6
KMT5A,-0.464078963,CDK6
NSD3,-0.95097816,CDK6
ANKRD12,-0.803331673,CD5
TRAPPC12,0.413052857,CD5
GPALPP1,-0.658083498,CD5
BLCAP,0.225650668,CD5
CAT,-0.526730597,CD5
PAFAH1B3,0.13702634,CD5
TBCB,0.312980264,CD5
EIPR1,0.312912375,CD5
KHSRP,0.303206831,CD5
RAB11FIP1,-4.46105814,CD5
IL1RL1,-0.545764148,CD5
CARMIL1,-0.972973883,CD5
M6PR,0.564687967,CD5
HOXA1,-0.410721362,CD5
CALCRL,-0.593111455,CD5
SLC35A2,0.334608138,CD5
LGALS9,0.440928191,CD5
PGAP3,0.334598601,CD5
NDUFA9,0.25961566,CD5
PSMA1,-0.305523187,CD5
CDKL2,-1.0266155,ALDH3A1
DSC2,-0.40232569,ALDH3A1
DUOX1,-0.589147925,ALDH3A1
NSD3,-1.285020232,ALDH3A1
RXRG,-0.565286517,ALDH3A1
FIG4,-0.549134076,ALDH3A1
DAPK2,-0.830064714,ALDH3A1
PDE5A,-0.646576524,ALDH3A1
CRYZL1,-1.478420854,ALDH3A1
TMEM147,0.279466569,ALDH3A1
ARHGEF15,-0.653925121,ALDH3A1
PRKG2,-0.781170428,ALDH3A1
VRK3,0.315180928,ALDH3A1
ANKRD12,-0.629676878,ALDH3A1
PRMT1,0.260189027,ALDH3A1
MXD1,-0.550372839,ALDH3A1
ATP7A,-0.569945037,ALDH3A1
IL1RL1,-0.512135744,ALDH3A1
SLC52A1,-1.103406906,ALDH3A1
HS6ST1,-0.838293552,ALDH3A1
PAFAH1B3,0.141996354,CDH11
ABHD5,-0.938138962,CDH11
HAL,-2.474450111,CDH11
KHSRP,0.283303022,CDH11
BLCAP,0.202808678,CDH11
LTBP2,-0.538582742,CDH11
KLHL24,-0.804605186,CDH11
DNAJC3,-0.83430171,CDH11
LTBP1,-1.353362083,CDH11
GLRX,-0.343845636,CDH11
CCR10,0.442344397,CDH11
SOX4,-0.631347656,CDH11
TBCB,0.290339321,CDH11
FBXW11,-0.610195279,CDH11
CAT,-0.384737998,CDH11
ABCG1,-0.383138806,CDH11
F13A1,-2.726213455,CDH11
RNPS1,0.130863413,CDH11
ANKRD12,-0.65028137,CDH11
RAB11FIP1,-3.4419837,CDH11
EVA1B,-0.947935402,AIRE
ACSL4,-0.440632552,AIRE
ABLIM3,-0.75637722,AIRE
TCTA,0.355470389,AIRE
